order_item_id,order_id,product_id,quantity,price
3435,109,20,5,15753
3436,1708,266,4,71235
3437,1806,173,5,23010
3438,680,137,4,40811
3439,1714,86,2,76283
3440,478,29,1,1515
3441,1223,85,5,6764
3442,1967,39,1,78557
3443,728,152,5,7522
3444,1844,257,1,48286
3445,1966,193,3,66327
3446,61,176,2,57855
3447,1741,160,4,24925
3448,1289,52,4,46290
3449,180,10,3,51332
3450,1480,102,1,36425
3451,1095,121,5,38961
3452,28,137,3,40811
3453,751,224,3,73472
3454,700,162,1,74985
3455,193,181,3,49865
3456,135,211,2,36659
3457,256,132,3,72742
3458,769,46,2,75766
3459,578,294,1,15289
3460,100,136,5,71487
3461,1345,18,3,4812
3462,690,86,1,76283
3463,212,272,5,58129
3464,513,253,5,35313
3465,746,121,5,38961
3466,1239,67,4,51875
3467,121,170,2,2333
3468,64,22,5,72670
3469,272,30,1,50548
3470,651,300,2,2841
3471,168,97,3,15647
3472,1486,59,5,47710
3473,1802,216,4,8336
3474,520,119,5,39702
3475,310,42,5,32068
3476,1111,37,4,71253
3477,1177,214,4,1561
3478,90,123,3,15639
3479,1046,162,3,74985
3480,1573,63,5,56699
3481,418,297,5,34940
3482,185,23,3,63064
3483,1589,51,2,22032
3484,217,15,5,59100
3485,381,80,4,51136
3486,292,116,1,9864
3487,1674,57,4,57240
3488,1898,239,3,71901
3489,867,59,5,47710
3490,25,110,5,56565
3491,1820,213,5,47639
3492,1660,2,1,23346
3493,1576,264,2,13536
3494,719,300,4,2841
3495,1022,260,2,13168
3496,161,205,1,73578
3497,345,12,5,70678
3498,1320,144,2,43611
3499,31,122,2,6796
3500,848,108,1,57551
3501,2000,26,1,61285
3502,1407,169,1,74790
3503,54,252,5,10731
3504,1340,211,2,36659
3505,843,13,4,14754
3506,805,57,3,57240
3507,381,218,2,46157
3508,1405,275,5,59305
3509,574,288,2,66172
3510,537,200,2,23490
3511,1167,104,3,41994
3512,291,220,5,16960
3513,385,132,3,72742
3514,1173,68,3,14502
3515,326,45,5,78282
3516,1771,151,2,27058
3517,1425,196,5,49420
3518,180,223,1,10747
3519,638,226,4,55443
3520,134,46,4,75766
3521,454,224,1,73472
3522,448,219,5,79740
3523,1328,131,1,62410
3524,1876,190,5,9679
3525,253,189,1,9944
3526,1706,212,2,63948
3527,1252,64,1,21839
3528,1177,5,1,59227
3529,968,174,4,20729
3530,1765,224,4,73472
3531,752,109,5,12374
3532,1403,46,1,75766
3533,1369,115,1,20804
3534,89,139,2,2765
3535,248,181,4,49865
3536,424,50,1,21174
3537,1563,290,5,39776
3538,1560,249,3,3513
3539,788,149,1,6030
3540,727,249,5,3513
3541,663,59,2,47710
3542,1775,147,5,25534
3543,768,163,4,76829
3544,1123,46,1,75766
3545,543,169,5,74790
3546,1534,295,3,32037
3547,1665,93,5,68326
3548,942,151,5,27058
3549,1317,225,4,22840
3550,350,5,4,59227
3551,1688,249,4,3513
3552,999,96,4,55407
3553,454,79,3,38406
3554,172,38,4,22586
3555,1183,51,1,22032
3556,700,27,2,68979
3557,1857,158,5,26501
3558,357,172,2,18332
3559,393,151,1,27058
3560,1529,270,4,71934
3561,823,6,4,65480
3562,1162,123,2,15639
3563,951,6,1,65480
3564,1125,195,5,64844
3565,619,269,2,69110
3566,1391,252,3,10731
3567,543,214,2,1561
3568,1190,147,5,25534
3569,1810,78,4,62906
3570,1496,43,4,7488
3571,11,19,1,75908
3572,312,270,5,71934
3573,1655,180,5,46162
3574,768,134,1,61314
3575,23,60,4,22191
3576,1110,11,2,13430
3577,1381,175,1,68600
3578,453,241,3,17316
3579,148,76,1,4598
3580,1357,199,5,34213
3581,1797,236,4,48023
3582,899,126,4,34565
3583,457,25,4,56434
3584,1260,30,5,50548
3585,1924,122,1,6796
3586,1769,261,5,13527
3587,1387,144,5,43611
3588,147,175,3,68600
3589,1347,201,4,21732
3590,1944,205,4,73578
3591,1228,94,4,7919
3592,1919,20,4,15753
3593,1255,82,2,4126
3594,867,165,3,14506
3595,906,103,5,74263
3596,297,235,4,1451
3597,191,161,4,71373
3598,189,69,5,38506
3599,1147,240,3,42131
3600,1616,23,3,63064
3601,1606,298,4,52617
3602,615,23,4,63064
3603,1699,165,4,14506
3604,852,166,1,32826
3605,1851,156,2,30812
3606,507,213,4,47639
3607,1018,108,5,57551
3608,1959,280,1,19003
3609,1996,8,3,22298
3610,1422,254,3,31125
3611,782,287,2,49394
3612,1066,172,3,18332
3613,595,251,5,71585
3614,305,123,3,15639
3615,484,29,5,1515
3616,1145,103,2,74263
3617,1843,151,4,27058
3618,118,149,2,6030
3619,1887,123,4,15639
3620,1061,25,2,56434
3621,216,107,1,5208
3622,532,47,5,43320
3623,1354,69,2,38506
3624,741,16,3,60563
3625,340,146,5,57810
3626,1978,295,4,32037
3627,1213,270,3,71934
3628,72,262,3,29602
3629,1351,257,5,48286
3630,1714,112,2,32151
3631,1713,184,5,47839
3632,1141,31,1,56011
3633,303,227,3,6511
3634,1242,247,4,14629
3635,764,254,4,31125
3636,920,181,2,49865
3637,1427,100,3,23968
3638,1545,69,3,38506
3639,1155,122,5,6796
3640,667,55,3,23449
3641,1465,187,1,72619
3642,1011,190,5,9679
3643,393,156,2,30812
3644,922,144,3,43611
3645,845,33,5,37525
3646,1485,95,2,2417
3647,1459,230,5,9673
3648,1023,175,3,68600
3649,266,165,2,14506
3650,917,223,5,10747
3651,1226,131,5,62410
3652,711,205,4,73578
3653,1273,255,1,42977
3654,772,27,5,68979
3655,797,132,3,72742
3656,171,248,3,79073
3657,72,144,5,43611
3658,1338,141,2,34431
3659,287,250,3,57399
3660,802,185,4,25232
3661,390,276,4,22839
3662,559,94,4,7919
3663,1888,43,1,7488
3664,1871,28,5,73313
3665,1824,145,2,63707
3666,1002,279,1,21561
3667,1975,32,4,33883
3668,1129,138,5,61705
3669,955,196,3,49420
3670,662,255,3,42977
3671,1215,214,1,1561
3672,803,166,3,32826
3673,1346,176,4,57855
3674,1239,19,5,75908
3675,1480,230,3,9673
3676,899,160,2,24925
3677,1285,32,2,33883
3678,804,161,5,71373
3679,1483,270,5,71934
3680,966,286,2,14521
3681,509,205,4,73578
3682,529,4,1,6224
3683,1395,47,2,43320
3684,626,202,4,78084
3685,8,121,2,38961
3686,839,274,2,64036
3687,1954,242,5,66085
3688,725,286,5,14521
3689,1901,46,1,75766
3690,267,39,1,78557
3691,407,70,3,45796
3692,624,256,4,57429
3693,1116,92,4,44361
3694,219,217,3,28444
3695,326,227,2,6511
3696,364,26,3,61285
3697,1982,298,1,52617
3698,1696,133,5,66139
3699,1801,72,4,51147
3700,1200,277,2,14294
3701,1100,162,2,74985
3702,537,217,4,28444
3703,1593,11,2,13430
3704,1478,191,5,58529
3705,889,169,2,74790
3706,1090,300,5,2841
3707,1995,14,1,18758
3708,601,183,4,22648
3709,739,54,4,62209
3710,946,124,2,61075
3711,144,207,1,41292
3712,25,41,2,52474
3713,211,14,2,18758
3714,18,182,3,36481
3715,1387,299,5,38762
3716,1490,226,3,55443
3717,1976,223,5,10747
3718,1102,13,1,14754
3719,1500,283,1,5733
3720,1969,33,4,37525
3721,482,141,1,34431
3722,1669,209,1,63375
3723,1970,10,4,51332
3724,396,63,5,56699
3725,734,89,2,23578
3726,819,63,1,56699
3727,1642,135,1,79563
3728,890,111,5,52888
3729,1166,195,2,64844
3730,1556,103,2,74263
3731,1948,193,4,66327
3732,927,242,5,66085
3733,1540,75,5,73656
3734,1297,127,1,55746
3735,1107,141,5,34431
3736,144,126,4,34565
3737,1893,269,1,69110
3738,1441,96,1,55407
3739,1166,292,1,53929
3740,675,97,3,15647
3741,439,100,1,23968
3742,330,124,5,61075
3743,1790,253,3,35313
3744,576,210,4,2636
3745,1870,140,1,46637
3746,566,70,1,45796
3747,1065,274,1,64036
3748,1932,31,4,56011
3749,1578,5,2,59227
3750,290,236,5,48023
3751,1761,143,1,39356
3752,1446,58,5,25071
3753,53,102,5,36425
3754,323,20,3,15753
3755,961,102,5,36425
3756,1135,189,2,9944
3757,1841,24,3,25662
3758,745,230,1,9673
3759,764,235,1,1451
3760,819,162,5,74985
3761,1835,135,5,79563
3762,185,230,2,9673
3763,74,140,3,46637
3764,291,139,5,2765
3765,1352,234,5,47800
3766,331,131,4,62410
3767,649,171,4,53367
3768,26,173,2,23010
3769,891,252,2,10731
3770,201,135,4,79563
3771,831,216,4,8336
3772,1591,171,1,53367
3773,327,236,4,48023
3774,1559,68,2,14502
3775,1070,209,5,63375
3776,1883,20,5,15753
3777,1686,30,2,50548
3778,1357,246,3,28052
3779,439,83,1,23812
3780,1416,35,4,45264
3781,1521,51,5,22032
3782,1361,131,1,62410
3783,1177,96,4,55407
3784,528,235,5,1451
3785,104,111,1,52888
3786,143,289,3,70425
3787,563,19,4,75908
3788,140,145,1,63707
3789,864,195,5,64844
3790,921,113,2,68082
3791,856,281,4,32495
3792,567,107,3,5208
3793,944,263,4,55506
3794,1217,62,4,40166
3795,1267,265,5,29609
3796,568,161,1,71373
3797,951,218,2,46157
3798,811,21,1,38420
3799,648,42,1,32068
3800,1861,254,5,31125
3801,1820,262,3,29602
3802,246,115,2,20804
3803,744,61,2,13560
3804,563,42,3,32068
3805,829,42,2,32068
3806,1389,29,3,1515
3807,941,247,1,14629
3808,33,172,4,18332
3809,742,150,5,63822
3810,1323,213,1,47639
3811,1307,234,3,47800
3812,1658,74,5,29053
3813,344,41,5,52474
3814,1419,102,4,36425
3815,109,92,1,44361
3816,915,94,5,7919
3817,537,105,3,7487
3818,570,142,2,31857
3819,1827,120,2,55120
3820,632,121,4,38961
3821,1766,48,2,7071
3822,20,268,1,19423
3823,1197,172,3,18332
3824,530,191,2,58529
3825,1656,35,2,45264
3826,412,293,4,21663
3827,544,247,2,14629
3828,426,116,4,9864
3829,303,42,4,32068
3830,821,213,2,47639
3831,1839,94,1,7919
3832,1790,240,1,42131
3833,1563,42,2,32068
3834,914,53,1,46073
3835,1977,141,3,34431
3836,1465,62,2,40166
3837,203,121,1,38961
3838,1311,46,5,75766
3839,379,123,1,15639
3840,1756,252,5,10731
3841,184,272,1,58129
3842,463,204,2,78455
3843,626,245,2,57781
3844,1555,114,3,51081
3845,222,152,1,7522
3846,752,91,5,14200
3847,529,71,3,32551
3848,1447,168,1,38032
3849,471,25,3,56434
3850,1357,73,5,62668
3851,107,114,3,51081
3852,1667,203,4,1755
3853,53,123,4,15639
3854,1588,151,3,27058
3855,831,177,2,41201
3856,1196,299,2,38762
3857,932,256,4,57429
3858,1759,1,1,16160
3859,725,113,5,68082
3860,1148,18,5,4812
3861,1582,119,1,39702
3862,1880,283,3,5733
3863,228,283,2,5733
3864,701,297,2,34940
3865,692,269,2,69110
3866,118,24,2,25662
3867,859,38,2,22586
3868,148,224,3,73472
3869,668,223,3,10747
3870,96,227,5,6511
3871,1186,45,2,78282
3872,879,259,3,72994
3873,130,286,4,14521
3874,374,82,4,4126
3875,446,132,2,72742
3876,1938,110,2,56565
3877,1522,61,4,13560
3878,726,67,4,51875
3879,250,277,5,14294
3880,386,69,1,38506
3881,966,52,4,46290
3882,745,35,2,45264
3883,1452,209,1,63375
3884,1839,200,2,23490
3885,1344,73,5,62668
3886,1142,37,1,71253
3887,1653,45,1,78282
3888,136,30,2,50548
3889,679,178,2,38787
3890,1670,253,2,35313
3891,870,50,1,21174
3892,827,117,5,27927
3893,1182,257,1,48286
3894,1872,284,2,8456
3895,1644,103,2,74263
3896,1995,243,4,13095
3897,1841,98,2,23508
3898,409,153,1,11817
3899,1857,222,3,7679
3900,1886,73,2,62668
3901,1218,193,3,66327
3902,334,213,3,47639
3903,180,213,3,47639
3904,1196,276,4,22839
3905,1696,272,3,58129
3906,99,277,2,14294
3907,187,203,5,1755
3908,686,252,2,10731
3909,1420,295,3,32037
3910,1897,56,1,73739
3911,1575,166,3,32826
3912,1861,58,2,25071
3913,1318,105,5,7487
3914,155,249,4,3513
3915,101,217,1,28444
3916,1483,278,2,70952
3917,1323,212,2,63948
3918,1818,236,3,48023
3919,223,174,2,20729
3920,1366,19,2,75908
3921,705,152,1,7522
3922,509,264,5,13536
3923,956,253,2,35313
3924,929,61,4,13560
3925,309,237,2,4469
3926,1766,208,5,19224
3927,827,236,4,48023
3928,831,78,3,62906
3929,124,100,3,23968
3930,1340,297,4,34940
3931,1642,64,3,21839
3932,1925,186,2,7524
3933,321,144,2,43611
3934,1017,206,5,77858
3935,1856,128,1,29433
3936,1618,232,5,76955
3937,1628,282,2,22946
3938,1876,176,3,57855
3939,1685,238,4,39680
3940,1867,146,2,57810
3941,1969,209,3,63375
3942,370,47,4,43320
3943,1490,209,5,63375
3944,600,70,1,45796
3945,914,143,5,39356
3946,1329,33,5,37525
3947,1754,287,1,49394
3948,448,78,3,62906
3949,1336,164,3,62031
3950,132,101,2,6154
3951,721,235,3,1451
3952,1234,201,4,21732
3953,1939,243,5,13095
3954,563,247,5,14629
3955,266,192,3,35481
3956,836,200,4,23490
3957,1683,46,4,75766
3958,934,217,3,28444
3959,153,13,3,14754
3960,1013,209,3,63375
3961,1258,163,3,76829
3962,1632,73,3,62668
3963,805,6,4,65480
3964,198,256,2,57429
3965,269,213,2,47639
3966,326,93,3,68326
3967,774,289,4,70425
3968,1352,192,5,35481
3969,1915,168,2,38032
3970,979,43,3,7488
3971,316,166,2,32826
3972,463,201,2,21732
3973,922,220,2,16960
3974,1614,147,2,25534
3975,1576,199,5,34213
3976,1308,5,2,59227
3977,272,228,5,39314
3978,770,261,1,13527
3979,45,30,5,50548
3980,1888,181,2,49865
3981,1734,168,2,38032
3982,1533,198,1,36398
3983,52,264,4,13536
3984,990,255,2,42977
3985,1646,142,2,31857
3986,83,247,1,14629
3987,693,149,2,6030
3988,336,203,3,1755
3989,1871,115,3,20804
3990,57,108,2,57551
3991,806,220,5,16960
3992,1018,180,2,46162
3993,167,115,2,20804
3994,17,107,2,5208
3995,257,164,1,62031
3996,367,232,2,76955
3997,36,99,4,20686
3998,345,8,2,22298
3999,196,126,1,34565
4000,1952,176,3,57855
4001,1020,103,1,74263
4002,779,50,3,21174
4003,1074,29,3,1515
4004,729,77,1,23855
4005,1078,277,4,14294
4006,643,164,3,62031
4007,1444,253,1,35313
4008,1024,77,1,23855
4009,294,260,3,13168
4010,905,244,1,43756
4011,1440,258,4,37968
4012,1377,90,4,10799
4013,1362,238,4,39680
4014,408,146,4,57810
4015,1282,257,3,48286
4016,811,227,5,6511
4017,906,148,1,1156
4018,291,125,3,10999
4019,1823,252,4,10731
4020,1213,34,4,67022
4021,932,282,5,22946
4022,488,293,5,21663
4023,1826,291,3,881
4024,766,19,2,75908
4025,1224,157,3,63575
4026,1248,224,1,73472
4027,1735,129,5,74967
4028,1531,269,5,69110
4029,398,67,3,51875
4030,1868,57,1,57240
4031,1031,112,5,32151
4032,613,190,2,9679
4033,366,9,2,18294
4034,1581,18,2,4812
4035,1369,55,5,23449
4036,1432,52,4,46290
4037,1839,202,4,78084
4038,715,145,3,63707
4039,583,106,5,50323
4040,771,131,2,62410
4041,481,125,4,10999
4042,1026,268,4,19423
4043,632,276,1,22839
4044,1542,47,4,43320
4045,169,189,5,9944
4046,1743,182,4,36481
4047,446,70,2,45796
4048,803,140,2,46637
4049,756,211,1,36659
4050,1742,165,1,14506
4051,137,59,1,47710
4052,801,291,1,881
4053,930,274,5,64036
4054,113,236,4,48023
4055,543,89,3,23578
4056,893,200,3,23490
4057,1059,116,3,9864
4058,1645,129,2,74967
4059,12,13,5,14754
4060,1265,123,2,15639
4061,1033,107,1,5208
4062,276,299,2,38762
4063,640,13,2,14754
4064,220,12,5,70678
4065,1713,296,5,57194
4066,1385,11,4,13430
4067,887,271,4,33362
4068,1805,227,4,6511
4069,4,294,3,15289
4070,817,208,2,19224
4071,1649,283,3,5733
4072,1487,167,5,32983
4073,236,56,5,73739
4074,1225,89,4,23578
4075,1360,292,5,53929
4076,1613,259,3,72994
4077,1305,61,1,13560
4078,1671,117,3,27927
4079,1667,158,4,26501
4080,1443,26,5,61285
4081,620,180,5,46162
4082,612,191,5,58529
4083,1284,147,3,25534
4084,78,295,5,32037
4085,934,112,4,32151
4086,200,107,4,5208
4087,581,194,3,79132
4088,891,223,3,10747
4089,775,241,3,17316
4090,64,182,1,36481
4091,612,10,2,51332
4092,1681,225,5,22840
4093,264,219,5,79740
4094,337,262,1,29602
4095,1504,73,4,62668
4096,843,90,4,10799
4097,658,143,4,39356
4098,292,118,1,48600
4099,101,135,1,79563
4100,1232,69,3,38506
4101,796,23,4,63064
4102,1572,204,5,78455
4103,1305,228,2,39314
4104,1297,185,5,25232
4105,1206,289,1,70425
4106,235,5,3,59227
4107,1798,264,3,13536
4108,1175,70,2,45796
4109,1392,276,4,22839
4110,619,76,3,4598
4111,1894,139,1,2765
4112,1510,80,3,51136
4113,1718,188,5,60932
4114,226,294,2,15289
4115,1324,91,5,14200
4116,984,299,3,38762
4117,419,300,4,2841
4118,904,225,1,22840
4119,1915,261,5,13527
4120,465,64,5,21839
4121,205,265,1,29609
4122,682,44,1,25630
4123,1601,130,4,74149
4124,1062,258,1,37968
4125,1163,170,5,2333
4126,1752,131,5,62410
4127,884,9,2,18294
4128,533,54,1,62209
4129,1407,40,2,78064
4130,1393,63,3,56699
4131,709,238,3,39680
4132,1754,89,1,23578
4133,1562,86,4,76283
4134,380,113,5,68082
4135,265,145,3,63707
4136,1014,287,4,49394
4137,1604,247,4,14629
4138,962,296,3,57194
4139,1819,231,1,35645
4140,1317,83,1,23812
4141,1023,229,1,73396
4142,56,175,5,68600
4143,773,56,2,73739
4144,1192,162,5,74985
4145,174,159,1,7372
4146,908,32,5,33883
4147,1509,221,2,65477
4148,1588,138,1,61705
4149,1027,28,2,73313
4150,1947,90,3,10799
4151,658,64,1,21839
4152,717,298,3,52617
4153,1759,36,3,59058
4154,1078,54,4,62209
4155,1733,283,4,5733
4156,1696,31,1,56011
4157,1730,41,2,52474
4158,723,13,4,14754
4159,1762,117,1,27927
4160,1683,154,3,53551
4161,72,94,3,7919
4162,282,115,3,20804
4163,1910,138,2,61705
4164,1051,110,3,56565
4165,1538,102,5,36425
4166,672,151,4,27058
4167,1709,97,3,15647
4168,345,238,3,39680
4169,1740,86,5,76283
4170,1018,273,3,30207
4171,434,73,5,62668
4172,687,229,5,73396
4173,1892,208,4,19224
4174,778,133,4,66139
4175,272,100,1,23968
4176,1838,138,1,61705
4177,841,227,5,6511
4178,954,185,4,25232
4179,1515,74,1,29053
4180,831,154,5,53551
4181,752,111,5,52888
4182,644,185,1,25232
4183,385,253,3,35313
4184,1837,84,1,57382
4185,865,194,3,79132
4186,462,205,1,73578
4187,541,215,3,36148
4188,312,251,4,71585
4189,1615,89,2,23578
4190,775,81,2,72735
4191,1082,281,1,32495
4192,1925,143,3,39356
4193,68,117,2,27927
4194,1662,269,3,69110
4195,327,104,3,41994
4196,1500,261,4,13527
4197,1678,290,5,39776
4198,1552,33,3,37525
4199,291,179,4,47267
4200,1388,242,4,66085
4201,1142,27,5,68979
4202,502,192,2,35481
4203,335,88,4,48286
4204,1800,87,2,52776
4205,921,26,1,61285
4206,1065,97,3,15647
4207,401,18,4,4812
4208,51,92,3,44361
4209,324,289,1,70425
4210,1830,66,3,23594
4211,152,173,3,23010
4212,1811,209,4,63375
4213,236,193,3,66327
4214,796,20,1,15753
4215,835,219,1,79740
4216,222,88,4,48286
4217,1903,23,1,63064
4218,1967,214,1,1561
4219,1422,263,5,55506
4220,1944,151,4,27058
4221,1422,212,5,63948
4222,521,299,5,38762
4223,580,282,3,22946
4224,757,255,4,42977
4225,943,297,5,34940
4226,1925,146,4,57810
4227,1899,28,3,73313
4228,1855,251,1,71585
4229,423,225,1,22840
4230,1069,144,4,43611
4231,694,234,5,47800
4232,206,33,5,37525
4233,799,280,2,19003
4234,1887,132,2,72742
4235,1846,37,4,71253
4236,1261,281,2,32495
4237,1099,149,4,6030
4238,1499,179,1,47267
4239,675,122,1,6796
4240,1889,126,1,34565
4241,544,75,3,73656
4242,1319,55,4,23449
4243,1343,58,1,25071
4244,1955,143,5,39356
4245,1219,295,3,32037
4246,798,2,1,23346
4247,438,95,1,2417
4248,1484,61,2,13560
4249,173,67,5,51875
4250,1983,48,3,7071
4251,1328,111,1,52888
4252,1527,172,3,18332
4253,23,224,5,73472
4254,517,148,5,1156
4255,1730,270,3,71934
4256,289,43,1,7488
4257,1810,236,3,48023
4258,92,150,5,63822
4259,1268,181,1,49865
4260,742,1,2,16160
4261,1398,57,1,57240
4262,610,5,1,59227
4263,763,158,3,26501
4264,1936,33,1,37525
4265,1625,69,2,38506
4266,370,211,1,36659
4267,1094,48,3,7071
4268,1746,213,2,47639
4269,1523,13,2,14754
4270,3,272,1,58129
4271,1951,224,2,73472
4272,1585,262,3,29602
4273,622,84,2,57382
4274,989,78,3,62906
4275,1853,21,4,38420
4276,1154,106,2,50323
4277,1245,171,2,53367
4278,516,98,2,23508
4279,1034,212,1,63948
4280,1944,146,4,57810
4281,1490,83,4,23812
4282,874,114,5,51081
4283,1593,213,4,47639
4284,246,173,4,23010
4285,1903,237,1,4469
4286,1389,98,5,23508
4287,725,219,5,79740
4288,670,170,2,2333
4289,774,88,5,48286
4290,92,3,5,43499
4291,861,165,3,14506
4292,844,156,1,30812
4293,1705,42,1,32068
4294,1230,272,1,58129
4295,916,241,5,17316
4296,995,137,4,40811
4297,1457,141,5,34431
4298,1043,122,2,6796
4299,806,193,3,66327
4300,600,220,1,16960
4301,364,212,5,63948
4302,1663,90,2,10799
4303,826,121,3,38961
4304,115,82,2,4126
4305,53,228,2,39314
4306,1818,144,4,43611
4307,70,6,2,65480
4308,244,8,1,22298
4309,1285,265,2,29609
4310,1265,162,4,74985
4311,1191,219,1,79740
4312,980,135,1,79563
4313,1891,3,5,43499
4314,307,176,4,57855
4315,1302,289,2,70425
4316,1442,236,4,48023
4317,1067,184,5,47839
4318,1193,1,3,16160
4319,461,41,2,52474
4320,1159,37,5,71253
4321,1820,286,1,14521
4322,1713,159,3,7372
4323,571,297,4,34940
4324,704,229,1,73396
4325,591,135,2,79563
4326,650,59,2,47710
4327,34,67,3,51875
4328,554,179,5,47267
4329,1421,3,2,43499
4330,981,13,3,14754
4331,1114,63,1,56699
4332,1619,96,5,55407
4333,1400,38,5,22586
4334,654,230,4,9673
4335,1848,21,2,38420
4336,490,135,5,79563
4337,205,57,3,57240
4338,858,26,2,61285
4339,538,162,4,74985
4340,759,43,1,7488
4341,761,182,5,36481
4342,1255,47,4,43320
4343,1286,58,2,25071
4344,888,209,5,63375
4345,55,5,2,59227
4346,868,72,4,51147
4347,1972,288,4,66172
4348,1560,197,5,24426
4349,1844,4,1,6224
4350,889,57,1,57240
4351,48,75,4,73656
4352,1320,45,2,78282
4353,742,146,4,57810
4354,1957,74,2,29053
4355,1125,80,2,51136
4356,1119,28,3,73313
4357,1439,225,5,22840
4358,825,127,3,55746
4359,1298,218,5,46157
4360,680,259,3,72994
4361,1852,265,2,29609
4362,666,201,1,21732
4363,178,295,4,32037
4364,454,71,4,32551
4365,159,24,5,25662
4366,1640,165,4,14506
4367,1928,153,4,11817
4368,1660,224,5,73472
4369,121,91,5,14200
4370,914,233,5,22803
4371,9,289,4,70425
4372,1159,5,3,59227
4373,1951,227,4,6511
4374,725,174,3,20729
4375,1511,286,1,14521
4376,1271,182,4,36481
4377,938,244,4,43756
4378,1007,136,4,71487
4379,94,229,2,73396
4380,1872,92,2,44361
4381,1467,223,5,10747
4382,995,221,3,65477
4383,1891,42,3,32068
4384,1037,250,4,57399
4385,1893,112,4,32151
4386,530,283,4,5733
4387,1367,2,3,23346
4388,1880,26,5,61285
4389,1149,190,3,9679
4390,1220,155,4,55976
4391,405,45,5,78282
4392,247,76,3,4598
4393,486,13,5,14754
4394,1118,82,4,4126
4395,315,152,2,7522
4396,458,258,4,37968
4397,153,59,1,47710
4398,935,216,1,8336
4399,1535,68,5,14502
4400,1310,62,2,40166
4401,1503,9,3,18294
4402,573,6,3,65480
4403,579,205,4,73578
4404,735,60,1,22191
4405,731,102,1,36425
4406,138,124,2,61075
4407,1242,26,2,61285
4408,1055,217,4,28444
4409,565,294,2,15289
4410,540,240,4,42131
4411,1566,55,2,23449
4412,1864,157,1,63575
4413,1428,248,3,79073
4414,90,213,3,47639
4415,719,37,3,71253
4416,1258,19,3,75908
4417,737,237,5,4469
4418,1855,219,5,79740
4419,1217,242,5,66085
4420,939,185,3,25232
4421,1760,220,1,16960
4422,1348,173,3,23010
4423,1835,39,2,78557
4424,1039,294,3,15289
4425,590,78,3,62906
4426,94,128,3,29433
4427,1070,72,1,51147
4428,874,249,3,3513
4429,1110,161,4,71373
4430,817,195,2,64844
4431,263,299,2,38762
4432,270,241,4,17316
4433,1759,255,1,42977
4434,314,31,5,56011
4435,532,142,2,31857
4436,3,120,1,55120
4437,1187,154,2,53551
4438,1490,212,5,63948
4439,350,268,4,19423
4440,1504,154,4,53551
4441,1048,229,4,73396
4442,666,227,1,6511
4443,1406,34,1,67022
4444,971,5,4,59227
4445,803,201,1,21732
4446,1004,175,1,68600
4447,1811,202,4,78084
4448,1898,68,1,14502
4449,295,235,1,1451
4450,1735,160,1,24925
4451,1354,73,3,62668
4452,1195,235,5,1451
4453,332,65,3,43524
4454,1939,134,4,61314
4455,1725,162,5,74985
4456,529,295,1,32037
4457,837,104,4,41994
4458,239,222,2,7679
4459,1400,216,1,8336
4460,795,165,1,14506
4461,1176,36,2,59058
4462,941,3,5,43499
4463,1443,286,3,14521
4464,1422,37,2,71253
4465,474,247,1,14629
4466,1266,20,3,15753
4467,927,234,4,47800
4468,260,1,3,16160
4469,466,244,4,43756
4470,1521,110,5,56565
4471,624,212,1,63948
4472,751,163,2,76829
4473,291,203,2,1755
4474,1657,118,4,48600
4475,1687,31,2,56011
4476,1271,64,5,21839
4477,601,96,4,55407
4478,223,29,3,1515
4479,1118,298,4,52617
4480,442,73,1,62668
4481,681,29,5,1515
4482,744,51,4,22032
4483,321,287,1,49394
4484,1787,14,5,18758
4485,1620,157,1,63575
4486,813,170,2,2333
4487,520,197,4,24426
4488,656,128,5,29433
4489,408,86,3,76283
4490,1811,267,2,21797
4491,775,288,3,66172
4492,607,246,3,28052
4493,850,138,4,61705
4494,532,92,2,44361
4495,1428,106,4,50323
4496,1520,117,5,27927
4497,1034,57,4,57240
4498,591,277,4,14294
4499,1274,252,2,10731
4500,618,55,2,23449
4501,209,213,3,47639
4502,714,117,5,27927
4503,455,193,1,66327
4504,1200,181,4,49865
4505,734,185,3,25232
4506,1110,123,2,15639
4507,215,285,5,78454
4508,1019,289,4,70425
4509,733,285,4,78454
4510,1201,173,4,23010
4511,232,84,5,57382
4512,1200,153,3,11817
4513,618,211,3,36659
4514,1737,249,2,3513
4515,1170,112,2,32151
4516,1956,211,1,36659
4517,1070,203,2,1755
4518,1834,92,3,44361
4519,658,39,3,78557
4520,618,111,1,52888
4521,421,67,2,51875
4522,1765,109,2,12374
4523,899,194,3,79132
4524,1859,210,3,2636
4525,888,62,5,40166
4526,1740,142,4,31857
4527,1618,236,2,48023
4528,1680,218,4,46157
4529,149,84,5,57382
4530,568,238,4,39680
4531,661,225,1,22840
4532,1643,2,1,23346
4533,969,40,5,78064
4534,887,157,4,63575
4535,1288,13,3,14754
4536,730,37,4,71253
4537,1157,103,1,74263
4538,11,7,4,36111
4539,1118,91,1,14200
4540,794,75,3,73656
4541,488,8,2,22298
4542,217,126,3,34565
4543,1196,34,5,67022
4544,854,224,2,73472
4545,618,239,4,71901
4546,627,251,5,71585
4547,632,64,1,21839
4548,1887,130,5,74149
4549,176,27,3,68979
4550,242,98,2,23508
4551,419,44,5,25630
4552,342,63,5,56699
4553,841,89,3,23578
4554,1684,74,3,29053
